NAN  idx chi2        BLNY      Nu_c       Nd_c      au_c      ad_c      bu_c      bd_c      Nu_T      Nd_T      au_T      ad_T      bu_T      bd_T                                   
bd_T  11  1310.408167  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.079520
bd_T  12  1309.616813  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.914000
bd_T  13  1310.197126  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.038140
bd_T  14  1309.802039  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.955380
bd_T  15  1310.094563  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.017450
bd_T  16  1309.897138  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.976070
bd_T  17  1310.044403  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.007100
bd_T  18  1309.945655  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.986420
bd_T  19  1310.024148  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.001930
bd_T  20  1309.970121  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.991590
bu_T  1  2462.631015  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.087089  6.996760
bu_T  2  3695.013835  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.009302  6.996760
bu_T  3  1609.601180  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.067642  6.996760
bu_T  4  1814.982551  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.028749  6.996760
bu_T  5  1378.375044  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.057919  6.996760
bu_T  6  1439.076959  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.038472  6.996760
bu_T  7  1321.915430  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.053057  6.996760
bu_T  8  1347.214459  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.043334  6.996760
bu_T  9  1310.117463  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.050626  6.996760
bu_T  10  1322.147254  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.045764  6.996760
bu_T  11  1308.560471  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.049411  6.996760
bu_T  12  1314.494497  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.046980  6.996760
bu_T  13  1308.898703  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048803  6.996760
bu_T  14  1311.854753  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.047588  6.996760
bu_T  15  1309.355996  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048499  6.996760
bu_T  16  1310.830047  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.047891  6.996760
bu_T  17  1309.649127  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048347  6.996760
bu_T  18  1310.388334  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048043  6.996760
bu_T  19  1309.815938  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048271  6.996760
bu_T  20  1310.185534  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048119  6.996760
Nd_T  1  1311.450257  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.874843  0.688367  1.794340  0.048195  6.996760
Nd_T  2  1311.414756  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.125150  0.688367  1.794340  0.048195  6.996760
Nd_T  3  1310.430074  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.937421  0.688367  1.794340  0.048195  6.996760
Nd_T  4  1310.345552  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.062580  0.688367  1.794340  0.048195  6.996760
Nd_T  5  1310.089208  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.968710  0.688367  1.794340  0.048195  6.996760
Nd_T  6  1310.080325  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.031290  0.688367  1.794340  0.048195  6.996760
Nd_T  7  1310.019617  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.984355  0.688367  1.794340  0.048195  6.996760
Nd_T  8  1310.015236  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.015640  0.688367  1.794340  0.048195  6.996760
Nd_T  9  1310.001527  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.992177  0.688367  1.794340  0.048195  6.996760
Nd_T  10  1309.999448  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.007820  0.688367  1.794340  0.048195  6.996760
Nd_T  11  1309.996854  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.996088  0.688367  1.794340  0.048195  6.996760
Nd_T  12  1309.995631  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.003910  0.688367  1.794340  0.048195  6.996760
Nd_T  13  1309.995488  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.998043  0.688367  1.794340  0.048195  6.996760
Nd_T  14  1309.994834  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.001950  0.688367  1.794340  0.048195  6.996760
Nd_T  15  1309.999665  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999021  0.688367  1.794340  0.048195  6.996760
Nd_T  16  1309.994697  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.000980  0.688367  1.794340  0.048195  6.996760
Nd_T  17  1309.994836  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999510  0.688367  1.794340  0.048195  6.996760
Nd_T  18  1309.994700  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.000490  0.688367  1.794340  0.048195  6.996760
Nd_T  19  1309.994784  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999755  0.688367  1.794340  0.048195  6.996760
Nd_T  20  1309.994717  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.000240  0.688367  1.794340  0.048195  6.996760
Nu_T  1  3524.977164  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.940928 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  2  3760.897127  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.767824 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  3  1834.251234  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.897652 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  4  1952.209939  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.811100 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  5  1426.313925  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.876014 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  6  1485.294295  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.832738 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  7  1331.690045  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.865195 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  8  1361.192535  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.843557 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  9  1311.734392  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.859785 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  10  1326.478156  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.848967 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  11  1308.586987  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.857081 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  12  1315.959941  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.851671 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  13  1308.721497  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.855728 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  14  1312.406510  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.853024 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  15  1309.215772  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.855052 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  16  1311.058367  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.853700 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  17  1309.569669  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854714 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  18  1310.490978  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854038 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  19  1309.773301  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854545 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  20  1310.233967  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854207 -0.999999  0.688367  1.794340  0.048195  6.996760
