NAN  idx chi2        BLNY      Nu_c       Nd_c      au_c      ad_c      bu_c      bd_c      Nu_T      Nd_T      au_T      ad_T      bu_T      bd_T                                   
bd_T  12  658.623774  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.914000
bd_T  13  619.335093  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.038140
bd_T  14  629.962641  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.955380
bd_T  15  616.270747  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.017450
bd_T  16  621.540338  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.976070
bd_T  17  616.163509  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.007100
bd_T  18  618.785601  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.986420
bd_T  19  616.460699  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  7.001930
bd_T  20  617.770734  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048195  6.991590
bu_T  1  195475.570264  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.087089  6.996760
bu_T  2  303562.732196  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.009302  6.996760
bu_T  3  52621.473176  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.067642  6.996760
bu_T  4  64773.620691  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.028749  6.996760
bu_T  5  14035.825841  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.057919  6.996760
bu_T  6  15858.616309  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.038472  6.996760
bu_T  7  3987.592843  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.053057  6.996760
bu_T  8  4388.226406  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.043334  6.996760
bu_T  9  1440.244291  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.050626  6.996760
bu_T  10  1578.152838  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.045764  6.996760
bu_T  11  809.641745  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.049411  6.996760
bu_T  12  869.659618  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.046980  6.996760
bu_T  13  658.012257  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048803  6.996760
bu_T  14  687.347193  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.047588  6.996760
bu_T  15  623.616941  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048499  6.996760
bu_T  16  638.273207  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.047891  6.996760
bu_T  17  616.827102  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048347  6.996760
bu_T  18  624.139953  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048043  6.996760
bu_T  19  616.040828  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048271  6.996760
bu_T  20  619.695115  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999999  0.688367  1.794340  0.048119  6.996760
Nd_T  1  8997.901019  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.874843  0.688367  1.794340  0.048195  6.996760
Nd_T  2  8652.275341  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.125150  0.688367  1.794340  0.048195  6.996760
Nd_T  3  2754.748974  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.937421  0.688367  1.794340  0.048195  6.996760
Nd_T  4  2583.012134  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.062580  0.688367  1.794340  0.048195  6.996760
Nd_T  5  1172.879301  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.968710  0.688367  1.794340  0.048195  6.996760
Nd_T  6  1086.906349  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.031290  0.688367  1.794340  0.048195  6.996760
Nd_T  7  766.667778  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.984355  0.688367  1.794340  0.048195  6.996760
Nd_T  8  723.667108  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.015640  0.688367  1.794340  0.048195  6.996760
Nd_T  9  659.824741  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.992177  0.688367  1.794340  0.048195  6.996760
Nd_T  10  638.287316  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.007820  0.688367  1.794340  0.048195  6.996760
Nd_T  11  630.390924  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.996088  0.688367  1.794340  0.048195  6.996760
Nd_T  12  619.630562  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.003910  0.688367  1.794340  0.048195  6.996760
Nd_T  13  621.691740  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.998043  0.688367  1.794340  0.048195  6.996760
Nd_T  14  616.296845  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.001950  0.688367  1.794340  0.048195  6.996760
Nd_T  15  618.842999  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999021  0.688367  1.794340  0.048195  6.996760
Nd_T  16  616.141277  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.000980  0.688367  1.794340  0.048195  6.996760
Nd_T  17  617.794256  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999510  0.688367  1.794340  0.048195  6.996760
Nd_T  18  616.447391  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.000490  0.688367  1.794340  0.048195  6.996760
Nd_T  19  617.363086  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -0.999755  0.688367  1.794340  0.048195  6.996760
Nd_T  20  616.695463  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854376 -1.000240  0.688367  1.794340  0.048195  6.996760
Nu_T  1  228315.674533  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.940928 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  2  230182.397704  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.767824 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  3  57308.221030  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.897652 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  4  58244.668331  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.811100 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  5  14673.268168  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.876014 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  6  15140.441290  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.832738 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  7  4072.451887  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.865195 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  8  4306.362519  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.843557 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  9  1451.412834  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.859785 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  10  1568.421760  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.848967 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  11  811.051096  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.857081 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  12  869.563896  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.851671 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  13  658.159622  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.855728 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  14  687.391700  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.853024 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  15  623.631129  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.855052 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  16  638.255311  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.853700 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  17  616.826959  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854714 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  18  624.139190  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854038 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  19  616.039907  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854545 -0.999999  0.688367  1.794340  0.048195  6.996760
Nu_T  20  619.695811  0.023617  0.261971  -0.195220  1.695860  0.320601  0.000001  0.003614  0.854207 -0.999999  0.688367  1.794340  0.048195  6.996760
